ROW_NUM,CTPRVN_NM,SIGUNGU_NM,EMD_NM,LVSTCK_NM,FARM_CO,FARM_LOCPLC,k,g,f
207,경상북도,봉화군,봉화읍,닭,85,경상북도 봉화군 봉화읍,"('36.8876665285545', '128.739634594351')",36.8876665285545,128.739634594351
208,경상북도,상주시,낙동면,닭,37,경상북도 상주시 낙동면,"('36.3749532105949', '128.248162010289')",36.3749532105949,128.248162010289
209,경상북도,상주시,개운동,기러기,1,경상북도 상주시 개운동,"('36.3915059830965', '128.132312029495')",36.3915059830965,128.132312029495
210,강원도,정선군,화암면,닭,40,강원도 정선군 화암면,"('37.3401338968661', '128.787796810301')",37.3401338968661,128.787796810301
211,경기도,이천시,신둔면,사슴,6,경기도 이천시 신둔면,"('37.3062420303846', '127.404039913146')",37.3062420303846,127.404039913146
212,충청남도,서산시,팔봉면,닭,43,충청남도 서산시 팔봉면,"('36.8121141137163', '126.350147784167')",36.8121141137163,126.350147784167
213,강원도,춘천시,남면,토끼,2,강원도 춘천시 남면,"('37.7321563694312', '127.599895449274')",37.7321563694312,127.599895449274
214,충청북도,괴산군,감물면,꿀벌,6,충청북도 괴산군 감물면,"('36.8369130417917', '127.875079595531')",36.8369130417917,127.875079595531
215,경상남도,밀양시,산내면,닭,23,경상남도 밀양시 산내면,"('35.584260326097', '128.880854967038')",35.584260326097,128.880854967038
216,경상남도,합천군,용주면,돼지,1,경상남도 합천군 용주면,"('35.5406621839109', '128.11335977268')",35.5406621839109,128.11335977268
217,경상북도,안동시,임동면,돼지,5,경상북도 안동시 임동면,"('36.5688567165566', '128.917583937536')",36.5688567165566,128.917583937536
218,전라남도,보성군,미력면,염소,11,전라남도 보성군 미력면,"('34.800985905857', '127.087545816749')",34.800985905857,127.087545816749
219,경상남도,사천시,곤양면,닭,37,경상남도 사천시 곤양면,"('35.0575007053419', '127.95963280613')",35.0575007053419,127.95963280613
220,경상남도,남해군,고현면,염소,65,경상남도 남해군 고현면,"('34.89566154778', '127.874239747958')",34.89566154778,127.874239747958
221,전라북도,군산시,나포면,염소,3,전라북도 군산시 나포면,"('36.0304750754412', '126.832009722097')",36.0304750754412,126.832009722097
222,경상남도,양산시,하북면,염소,5,경상남도 양산시 하북면,"('35.4892594465821', '129.086995475879')",35.4892594465821,129.086995475879
223,강원도,평창군,진부면,닭,44,강원도 평창군 진부면,"('37.6373898432815', '128.553137969179')",37.6373898432815,128.553137969179
224,경상남도,함안군,칠원읍,염소,4,경상남도 함안군 칠원읍,"('35.3088454638346', '128.518539254609')",35.3088454638346,128.518539254609
225,경상북도,청송군,청송읍,관상조,1,경상북도 청송군 청송읍,"('36.4279964219082', '129.057606925592')",36.4279964219082,129.057606925592
226,경상북도,구미시,장천면,닭,12,경상북도 구미시 장천면,"('36.1259075819696', '128.495079752531')",36.1259075819696,128.495079752531
227,충청북도,충주시,대소원면,염소,26,충청북도 충주시 대소원면,"('36.977810921957', '127.81798438609')",36.977810921957,127.81798438609
228,충청남도,금산군,부리면,말,1,충청남도 금산군 부리면,"('36.060731796399', '127.555032265668')",36.060731796399,127.555032265668
229,경기도,평택시,오성면,닭,10,경기도 평택시 오성면,"('37.0071875964446', '126.980306346674')",37.0071875964446,126.980306346674
230,전라북도,완주군,동상면,닭,22,전라북도 완주군 동상면,"('35.9368938766862', '127.296774242915')",35.9368938766862,127.296774242915
231,충청북도,보은군,탄부면,염소,4,충청북도 보은군 탄부면,"('36.4307280279042', '127.796023749263')",36.4307280279042,127.796023749263
232,충청북도,청주시 청원구,북이면,염소,28,충청북도 청주시 청원구 북이면,"('36.7390178651802', '127.541653839717')",36.7390178651802,127.541653839717
233,경상남도,진주시,가좌동,닭,5,경상남도 진주시 가좌동,"('35.1579190159489', '128.102394990817')",35.1579190159489,128.102394990817
234,전라북도,임실군,삼계면,닭,23,전라북도 임실군 삼계면,"('35.5076784647948', '127.274358039095')",35.5076784647948,127.274358039095
235,전라북도,익산시,낭산면,염소,9,전라북도 익산시 낭산면,"('36.0780797165027', '127.009849599816')",36.0780797165027,127.009849599816
236,경상북도,문경시,문경읍,관상조,3,경상북도 문경시 문경읍,"('36.7372964073235', '128.107044342103')",36.7372964073235,128.107044342103
237,전라남도,여수시,해산동,닭,7,전라남도 여수시 해산동,"('34.8020075194045', '127.639090398002')",34.8020075194045,127.639090398002
238,전라남도,강진군,강진읍,닭,20,전라남도 강진군 강진읍,"('34.6357994202307', '126.77352165781')",34.6357994202307,126.77352165781
239,강원도,평창군,방림면,닭,37,강원도 평창군 방림면,"('37.4264490397723', '128.394222710894')",37.4264490397723,128.394222710894
240,전라남도,강진군,도암면,염소,11,전라남도 강진군 도암면,"('34.5463261510107', '126.727724175488')",34.5463261510107,126.727724175488
241,충청남도,홍성군,은하면,사슴,2,충청남도 홍성군 은하면,"('36.5319614191128', '126.590497362122')",36.5319614191128,126.590497362122
242,경상남도,거창군,거창읍,닭,69,경상남도 거창군 거창읍,"('35.688010089553', '127.903914924402')",35.688010089553,127.903914924402
243,경상북도,영천시,청통면,염소,6,경상북도 영천시 청통면,"('35.992124269694', '128.822997781639')",35.992124269694,128.822997781639
244,전라북도,완주군,고산면,닭,41,전라북도 완주군 고산면,"('35.9764586138943', '127.205218867287')",35.9764586138943,127.205218867287
245,경상남도,거창군,고제면,닭,50,경상남도 거창군 고제면,"('35.8148411245584', '127.871425956367')",35.8148411245584,127.871425956367
246,충청남도,아산시,신창면,오리,2,충청남도 아산시 신창면,"('36.8037152715715', '126.936185535566')",36.8037152715715,126.936185535566
247,경상북도,구미시,옥성면,닭,14,경상북도 구미시 옥성면,"('36.2958894886265', '128.278813930207')",36.2958894886265,128.278813930207
248,충청남도,천안시 동남구,수신면,염소,4,충청남도 천안시 동남구 수신면,"('36.7311311260151', '127.280963043924')",36.7311311260151,127.280963043924
249,전라남도,영광군,군서면,닭,23,전라남도 영광군 군서면,"('35.2578263282454', '126.475097781147')",35.2578263282454,126.475097781147
250,경상남도,창원시 마산합포구,구산면,염소,9,경상남도 창원시 마산합포구 구산면,"('35.1196814231664', '128.580842336195')",35.1196814231664,128.580842336195
251,충청북도,충주시,엄정면,토끼,2,충청북도 충주시 엄정면,"('37.0866781306916', '127.914877536217')",37.0866781306916,127.914877536217
252,전라남도,완도군,완도읍,사슴,3,전라남도 완도군 완도읍,"('34.3167363256874', '126.745538365407')",34.3167363256874,126.745538365407
253,전라남도,완도군,완도읍,염소,15,전라남도 완도군 완도읍,"('34.3167363256874', '126.745538365407')",34.3167363256874,126.745538365407
254,경상북도,상주시,화남면,염소,4,경상북도 상주시 화남면,"('36.4482694514555', '127.905539317052')",36.4482694514555,127.905539317052
255,경상북도,군위군,효령면,돼지,14,경상북도 군위군 효령면,"('36.1568971001897', '128.585428801378')",36.1568971001897,128.585428801378
256,경상북도,영양군,입암면,염소,9,경상북도 영양군 입암면,"('36.5931432595205', '129.090328544709')",36.5931432595205,129.090328544709
257,충청남도,예산군,오가면,염소,7,충청남도 예산군 오가면,"('36.6871247322111', '126.797608063432')",36.6871247322111,126.797608063432
258,경상남도,합천군,가야면,염소,10,경상남도 합천군 가야면,"('35.7626467994921', '128.139470362942')",35.7626467994921,128.139470362942
259,경상남도,남해군,설천면,닭,51,경상남도 남해군 설천면,"('34.9248288886294', '127.914016946112')",34.9248288886294,127.914016946112
260,경기도,안성시,보개면,돼지,6,경기도 안성시 보개면,"('37.0230449348134', '127.290894272217')",37.0230449348134,127.290894272217
261,경상북도,상주시,외서면,염소,7,경상북도 상주시 외서면,"('36.4793499693187', '128.108166006378')",36.4793499693187,128.108166006378
262,충청북도,영동군,황간면,염소,10,충청북도 영동군 황간면,"('36.2285137453272', '127.910491165382')",36.2285137453272,127.910491165382
263,경상남도,거제시,장목면,염소,3,경상남도 거제시 장목면,"('34.9865258218333', '128.682237779067')",34.9865258218333,128.682237779067
264,대구광역시,수성구,고모동,닭,3,대구광역시 수성구 고모동,"('35.8624404894429', '128.67037664043')",35.8624404894429,128.67037664043
265,강원도,춘천시,퇴계동,닭,1,강원도 춘천시 퇴계동,"('37.864489878017', '127.726200566679')",37.864489878017,127.726200566679
266,충청북도,청주시 청원구,내수읍,염소,19,충청북도 청주시 청원구 내수읍,"('36.7238965510143', '127.535426755572')",36.7238965510143,127.535426755572
267,충청북도,음성군,삼성면,돼지,14,충청북도 음성군 삼성면,"('37.0183861898229', '127.495041369601')",37.0183861898229,127.495041369601
268,경기도,파주시,광탄면,사슴,6,경기도 파주시 광탄면,"('37.7761506126285', '126.851257899494')",37.7761506126285,126.851257899494
269,울산광역시,울주군,서생면,오리,2,울산광역시 울주군 서생면,"('35.3499614459463', '129.325929218322')",35.3499614459463,129.325929218322
270,전라남도,장성군,동화면,염소,6,전라남도 장성군 동화면,"('35.284284535683', '126.738797095149')",35.284284535683,126.738797095149
271,전라북도,완주군,구이면,사슴,2,전라북도 완주군 구이면,"('35.7319293374151', '127.120873859388')",35.7319293374151,127.120873859388
272,경상남도,창원시 의창구,소답동,꿀벌,1,경상남도 창원시 의창구 소답동,"('35.2651706948212', '128.629432845668')",35.2651706948212,128.629432845668
273,경상남도,남해군,남해읍,오리,2,경상남도 남해군 남해읍,"('34.83855344581', '127.893742451126')",34.83855344581,127.893742451126
274,경상남도,통영시,광도면,염소,14,경상남도 통영시 광도면,"('34.8998167335747', '128.406898172064')",34.8998167335747,128.406898172064
275,강원도,양구군,남면,거위,1,강원도 양구군 남면,"('38.1084781281203', '128.034570007438')",38.1084781281203,128.034570007438
276,충청남도,부여군,홍산면,염소,9,충청남도 부여군 홍산면,"('36.2167349157025', '126.760364101198')",36.2167349157025,126.760364101198
277,전라남도,여수시,소라면,칠면조,5,전라남도 여수시 소라면,"('34.7927178488225', '127.632515201229')",34.7927178488225,127.632515201229
278,경상북도,청도군,청도읍,사슴,1,경상북도 청도군 청도읍,"('35.6507107731232', '128.743825152022')",35.6507107731232,128.743825152022
279,경상북도,봉화군,봉화읍,염소,27,경상북도 봉화군 봉화읍,"('36.8876665285545', '128.739634594351')",36.8876665285545,128.739634594351
280,강원도,원주시,소초면,사슴,2,강원도 원주시 소초면,"('37.4179628767007', '128.002389352861')",37.4179628767007,128.002389352861
281,경상북도,봉화군,석포면,닭,11,경상북도 봉화군 석포면,"('37.0486594374634', '129.065160646698')",37.0486594374634,129.065160646698
282,충청북도,제천시,산곡동,염소,7,충청북도 제천시 산곡동,"('37.1015311547057', '128.204747438162')",37.1015311547057,128.204747438162
283,충청남도,서천군,마서면,사슴,5,충청남도 서천군 마서면,"('36.0619932064234', '126.706717010451')",36.0619932064234,126.706717010451
284,전라남도,고흥군,동강면,염소,13,전라남도 고흥군 동강면,"('34.779361674813', '127.333952729019')",34.779361674813,127.333952729019
285,전라북도,김제시,금산면,돼지,5,전라북도 김제시 금산면,"('35.7165277114723', '126.996211537581')",35.7165277114723,126.996211537581
286,전라남도,보성군,겸백면,염소,13,전라남도 보성군 겸백면,"('34.8294577296544', '127.151819240287')",34.8294577296544,127.151819240287
287,경상남도,고성군,구만면,돼지,3,경상남도 고성군 구만면,"('35.0879248737284', '128.33502446456')",35.0879248737284,128.33502446456
288,경상북도,구미시,임수동,닭,2,경상북도 구미시 임수동,"('36.1106984770398', '128.405926092711')",36.1106984770398,128.405926092711
289,전라남도,장성군,장성읍,칠면조,3,전라남도 장성군 장성읍,"('35.3032030896945', '126.785267156907')",35.3032030896945,126.785267156907
290,전라북도,임실군,삼계면,염소,12,전라북도 임실군 삼계면,"('35.5076784647948', '127.274358039095')",35.5076784647948,127.274358039095
291,전라북도,임실군,운암면,오리,3,전라북도 임실군 운암면,"('35.6606460494296', '127.160440115153')",35.6606460494296,127.160440115153
292,충청북도,충주시,산척면,사슴,1,충청북도 충주시 산척면,"('37.0816686531557', '127.9559645917')",37.0816686531557,127.9559645917
