ROW_NUM,FARM_DISEASE_NM,CTPRVN_NM,SIGUNGU_NM,EMD_NM,LVSTCK_NM,FARM_CO
18916,구제역,전라북도,익산시,성당면,돼지,442584
18917,구제역,인천광역시,강화군,양도면,염소,797
18918,구제역,경상북도,경주시,암곡동,사슴,406
18919,고병원성조류인플루엔자,경상북도,경주시,시래동,닭,867
18920,구제역,경상남도,하동군,진교면,돼지,174574
18921,,전라북도,군산시,서수면,꿀벌,1960
18922,고병원성조류인플루엔자,경상남도,양산시,삼호동,닭,2190
18923,고병원성조류인플루엔자,경상북도,경주시,산내면,거위,385
18924,구제역,충청남도,홍성군,금마면,소,4467
18925,,경상남도,고성군,마암면,꿀벌,232
18926,고병원성조류인플루엔자,충청북도,제천시,명지동,꿩,2
18927,,충청북도,보은군,삼승면,꿀벌,648
18928,고병원성조류인플루엔자,대구광역시,동구,신무동,닭,631
18929,구제역,경상남도,창녕군,이방면,산양,25
18930,,경상북도,예천군,호명면,토끼,100
18931,구제역,경상남도,양산시,상북면,소,1074
18932,고병원성조류인플루엔자,전라남도,목포시,옥암동,닭,6242
18933,고병원성조류인플루엔자,충청남도,아산시,좌부동,오리,0
18934,고병원성조류인플루엔자,경상남도,거제시,삼거동,닭,4004
18935,고병원성조류인플루엔자,경상북도,경주시,내남면,거위,1379
18936,고병원성조류인플루엔자,전라북도,군산시,구암동,닭,7319
18937,고병원성조류인플루엔자,충청남도,천안시 동남구,신방동,닭,4557
18938,구제역,울산광역시,북구,천곡동,염소,80
18939,고병원성조류인플루엔자,강원도,원주시,행구동,닭,6263
18940,구제역,강원도,원주시,반곡동,사슴,176
18941,,강원도,원주시,봉산동,타조,0
18942,구제역,강원도,원주시,태장동,염소,610
18943,구제역,울산광역시,울주군,온양읍,소,622
18944,구제역,전라남도,장성군,삼서면,소,2291
18945,고병원성조류인플루엔자,강원도,정선군,남면,거위,81
18946,고병원성조류인플루엔자,경상북도,상주시,외서면,칠면조,34
18947,구제역,경상남도,하동군,옥종면,면양,121
18948,,전라남도,강진군,칠량면,토끼,39
18949,고병원성조류인플루엔자,경상북도,김천시,덕곡동,닭,1241761
18950,구제역,전라북도,정읍시,진산동,염소,621
18951,,경상남도,김해시,수가동,꿀벌,430
18952,,경상북도,상주시,외남면,꿀벌,50
18953,고병원성조류인플루엔자,경상남도,산청군,단성면,오리,1289
18954,구제역,경상북도,김천시,조마면,돼지,619979
18955,,충청남도,논산시,양촌면,꿀벌,10930
18956,구제역,경기도,이천시,장호원읍,염소,740
18957,,경기도,안성시,공도읍,토끼,1501
18958,고병원성조류인플루엔자,부산광역시,사하구,하단동,닭,0
18959,,충청남도,아산시,신창면,꿀벌,430
18960,,경기도,군포시,도마교동,말,46
18961,고병원성조류인플루엔자,경상북도,안동시,녹전면,칠면조,73
18962,고병원성조류인플루엔자,전라북도,군산시,옥산면,닭,21153
18963,구제역,충청북도,청주시 흥덕구,분평동,사슴,0
18964,고병원성조류인플루엔자,경상남도,고성군,영오면,거위,48
18965,구제역,경상북도,문경시,호계면,돼지,375982
18966,고병원성조류인플루엔자,전라남도,영암군,시종면,칠면조,21
18967,구제역,경기도,포천시,관인면,돼지,3353389
18968,구제역,전라북도,정읍시,고부면,염소,9358
18969,,충청북도,충주시,용관동,토끼,49
18970,고병원성조류인플루엔자,경기도,수원시 권선구,호매실동,닭,1085
18971,고병원성조류인플루엔자,경기도,화성시,마도면,꿩,1069
18972,구제역,전라남도,나주시,평산동,소,881
18973,구제역,대전광역시,서구,봉곡동,염소,1325
18974,,경상북도,김천시,구성면,꿀벌,4025
18975,고병원성조류인플루엔자,충청남도,보령시,명천동,닭,4056
18976,구제역,경상북도,울진군,북면,돼지,238873
18977,,충청북도,음성군,금왕읍,말,0
18978,구제역,경상북도,청송군,안덕면,돼지,260726
18979,,충청북도,청주시 서원구,현도면,말,10
18980,,전라남도,함평군,함평읍,꿀벌,2719
18981,고병원성조류인플루엔자,경상남도,창원시 성산구,창곡동,닭,7679
18982,,충청북도,청주시 흥덕구,강내면,토끼,22
18983,,전라북도,완주군,동상면,꿀벌,181
18984,,경상남도,함안군,법수면,말,12
18985,고병원성조류인플루엔자,경기도,시흥시,논곡동,닭,13351
18986,구제역,충청북도,보은군,외속리면,돼지,0
18987,,충청북도,청주시 상당구,미원면,토끼,54
18988,구제역,강원도,홍천군,내촌면,염소,642
18989,,경상북도,청도군,풍각면,토끼,251
18990,구제역,울산광역시,울주군,온양읍,돼지,3056
18991,,울산광역시,울주군,온양읍,토끼,66
18992,구제역,인천광역시,옹진군,백령면,소,116
18993,고병원성조류인플루엔자,경상북도,상주시,화북면,거위,87
18994,구제역,대구광역시,동구,덕곡동,염소,35
18995,고병원성조류인플루엔자,경상남도,김해시,내덕동,닭,3781
18996,구제역,충청남도,예산군,봉산면,돼지,185460
18997,,경상남도,하동군,옥종면,말,104
18998,구제역,경기도,이천시,율면,염소,10892
18999,구제역,전라남도,무안군,몽탄면,소,8025
19000,고병원성조류인플루엔자,경상북도,경산시,용성면,거위,209
19001,고병원성조류인플루엔자,전라남도,곡성군,오곡면,오리,22
19002,고병원성조류인플루엔자,인천광역시,연수구,선학동,거위,2
19003,고병원성조류인플루엔자,충청남도,천안시 동남구,북면,꿩,5
19004,고병원성조류인플루엔자,경상남도,합천군,합천읍,칠면조,61
19005,구제역,전라남도,완도군,생일면,염소,6021
19006,고병원성조류인플루엔자,경기도,안성시,일죽면,오리,753212
19007,구제역,전라북도,고창군,성내면,소,1213
19008,구제역,경기도,포천시,창수면,소,2784
19009,고병원성조류인플루엔자,강원도,동해시,귀운동,닭,1637
19010,고병원성조류인플루엔자,서울특별시,중랑구,신내동,닭,428
19011,고병원성조류인플루엔자,충청남도,당진시,대호지면,칠면조,16
19012,구제역,경상남도,고성군,삼산면,돼지,604484
19013,고병원성조류인플루엔자,부산광역시,북구,화명동,닭,100
19014,고병원성조류인플루엔자,부산광역시,금정구,금성동,거위,2
19015,구제역,경기도,화성시,송산면,산양,63
19016,고병원성조류인플루엔자,경상남도,산청군,차황면,칠면조,93
19017,고병원성조류인플루엔자,대구광역시,동구,대림동,닭,376
19018,고병원성조류인플루엔자,충청북도,괴산군,칠성면,칠면조,4
19019,,전라북도,남원시,이백면,꿀벌,23409
19020,고병원성조류인플루엔자,경상남도,김해시,삼계동,닭,21391
19021,고병원성조류인플루엔자,경상남도,창원시 의창구,도계동,칠면조,49
19022,,대전광역시,동구,판암동,꿀벌,408
19023,구제역,부산광역시,기장군,일광면,소,116
19024,,전라북도,남원시,인월면,꿀벌,412572
19025,고병원성조류인플루엔자,충청남도,청양군,대치면,칠면조,106
19026,구제역,충청북도,제천시,백운면,소,790
19027,구제역,전라남도,영광군,법성면,소,3569
19028,,경상남도,양산시,동면,꿀벌,137
19029,,경상남도,창원시 의창구,북면,타조,12
19030,구제역,경상북도,영천시,신녕면,염소,10894
19031,구제역,경상남도,김해시,진영읍,염소,1665
19032,,경상북도,구미시,옥성면,꿀벌,3771
19033,구제역,경기도,안산시 단원구,화정동,염소,176
19034,고병원성조류인플루엔자,경기도,안산시 단원구,화정동,닭,2921
19035,구제역,경기도,파주시,탄현면,염소,324
19036,고병원성조류인플루엔자,경상북도,예천군,용궁면,거위,51
19037,,경상북도,안동시,일직면,토끼,5
19038,고병원성조류인플루엔자,경상북도,안동시,일직면,꿩,18
19039,고병원성조류인플루엔자,인천광역시,남동구,운연동,닭,937
19040,고병원성조류인플루엔자,경상남도,창원시 성산구,완암동,닭,3694
19041,구제역,울산광역시,동구,방어동,염소,172
19042,구제역,경상남도,거창군,가조면,돼지,86472
19043,,충청남도,당진시,대호지면,토끼,259
19044,고병원성조류인플루엔자,대구광역시,달성군,화원읍,거위,149
19045,고병원성조류인플루엔자,전라남도,여수시,화정면,닭,9626
19046,,충청북도,괴산군,칠성면,토끼,129
19047,고병원성조류인플루엔자,충청북도,충주시,신니면,거위,49
19048,고병원성조류인플루엔자,경상남도,사천시,정동면,메추리,15
19049,,경기도,고양시 덕양구,신평동,말,17
